S,V,E,EV,E+EV,I,IV,I+IV,H,HV,H+HV,R,RV,,D
0.033729999999999996,0.26249,6.000000000000001e-05,0.00023,0.00029,0.00005,0.00034,0.00039,0.0,2.9999999999999997e-05,0.00003,0.00608,0.6825399999999999,0.68862,0.014450000000000001
0.03366,0.26277,0.00005,0.00021000000000000004,0.00026,3.9999999999999996e-05,0.00035999999999999997,0.0004,0.0,2.9999999999999997e-05,0.00003,0.0060799999999999995,0.6823500000000002,0.68843,0.014450000000000001
0.033620000000000004,0.26293,0.00005,0.00026000000000000003,0.00031,0.00005,0.00037,0.00042,0.0,2.9999999999999997e-05,0.00003,0.006039999999999999,0.6822000000000001,0.68824,0.014450000000000001
0.03338,0.26329,0.00008,0.00023999999999999992,0.00032,0.00004,0.00035,0.00039,0.0,3.9999999999999996e-05,0.00004,0.006039999999999999,0.68209,0.68813,0.014450000000000001
0.03345,0.26345,8.999999999999999e-05,0.00021999999999999998,0.00031,3.0000000000000004e-05,0.00033,0.00036,0.0,3.9999999999999996e-05,0.00004,0.005979999999999999,0.6819599999999999,0.68794,0.014450000000000001
0.03379,0.2633500000000001,8.999999999999999e-05,0.00023,0.00032,0.00004,0.00032,0.00036,0.0,3.9999999999999996e-05,0.00004,0.0059299999999999995,0.6817599999999999,0.68769,0.014450000000000001
0.03385,0.26349999999999996,8.999999999999999e-05,0.00019,0.00028,0.00004,0.00031,0.00035,0.0,3.9999999999999996e-05,0.00004,0.00588,0.6816500000000001,0.68753,0.014450000000000001
0.03391,0.26378,8.999999999999999e-05,0.00019,0.00028,0.00004,0.00024000000000000003,0.00028,0.0,3.0000000000000004e-05,0.00003,0.0058000000000000005,0.68147,0.68727,0.014450000000000001
0.03405,0.26387,0.0001,0.0002,0.0003,0.00005,0.00021000000000000004,0.00026,0.0,0.00002,0.00002,0.00577,0.6812799999999999,0.68705,0.014450000000000001
0.03382,0.26429,0.00007,0.0002,0.00027,7.000000000000001e-05,0.00016,0.00023,0.0,0.00002,0.00002,0.0057,0.6812199999999999,0.68692,0.014450000000000001
0.03361,0.26458,7.000000000000001e-05,0.00017,0.00024,0.00004,0.00017,0.00021,0.0,0.00002,0.00002,0.005710000000000001,0.68118,0.68689,0.014450000000000001
0.033699999999999994,0.26466,0.00009,0.00017,0.00026,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.00001,0.00002,0.00003,0.005679999999999999,0.6810400000000001,0.68672,0.014450000000000001
0.03393,0.26460000000000006,0.00008,0.00015000000000000001,0.00023,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.00001,0.00002,0.00003,0.0056500000000000005,0.68093,0.68658,0.014450000000000001
0.034089999999999995,0.26469,7.000000000000001e-05,0.00016999999999999999,0.00024,3.9999999999999996e-05,0.00013000000000000002,0.00017,0.0,0.00002,0.00002,0.0056099999999999995,0.68072,0.68633,0.01446
0.034190000000000005,0.26476999999999995,7.000000000000001e-05,0.00015000000000000001,0.00022,3.9999999999999996e-05,0.00015000000000000001,0.00019,0.0,0.00002,0.00002,0.0055899999999999995,0.68056,0.68615,0.01446
0.03401,0.26521,7.000000000000001e-05,0.00015000000000000001,0.00022,0.00005,0.00016,0.00021,0.0,0.00001,0.00001,0.0055000000000000005,0.68038,0.68588,0.01446
0.03401,0.26549,0.00008,0.00013,0.00021,0.00005,0.00015000000000000001,0.0002,0.0,0.00001,0.00001,0.005460000000000001,0.68016,0.68562,0.01446
0.03399,0.26566999999999996,0.00007,0.00013,0.0002,6.000000000000001e-05,0.00016,0.00022,0.0,0.00001,0.00001,0.005440000000000001,0.68001,0.68545,0.01446
0.0341,0.26576,0.00005,0.00015000000000000001,0.0002,0.00005,0.00015000000000000001,0.0002,0.0,0.00001,0.00001,0.0054600000000000004,0.67981,0.68527,0.01446
0.03403,0.26603,5.9999999999999995e-05,0.00017999999999999998,0.00024,0.00005,0.00014,0.00019,0.0,0.00001,0.00001,0.00542,0.6796200000000001,0.68504,0.01446
0.03401,0.26631,5.9999999999999995e-05,0.00019,0.00025,0.00004,0.00016,0.0002,0.0,0.00001,0.00001,0.005370000000000001,0.6793899999999999,0.68476,0.01446
0.03423,0.26626,5.9999999999999995e-05,0.00023,0.00029,2.9999999999999997e-05,0.00018,0.00021,0.0,0.00001,0.00001,0.00532,0.6792199999999999,0.68454,0.01446
0.03426,0.2665,5.9999999999999995e-05,0.00022,0.00028,2.9999999999999997e-05,0.00015000000000000001,0.00018,0.0,0.00001,0.00001,0.00525,0.67906,0.68431,0.01446
0.03447000000000001,0.26652,6.000000000000001e-05,0.00023,0.00029,2.9999999999999997e-05,0.00014,0.00017,0.00001,0.00001,0.00002,0.00517,0.6789000000000001,0.68407,0.01446
0.034319999999999996,0.26680000000000004,5.9999999999999995e-05,0.00023999999999999998,0.0003,3.0000000000000004e-05,0.00012000000000000002,0.00015,0.00001,0.00001,0.00002,0.005129999999999999,0.6788200000000002,0.68395,0.01446
0.034330000000000006,0.26698000000000005,0.00005,0.00023,0.00028,3.9999999999999996e-05,0.00016,0.0002,0.00001,0.00001,0.00002,0.00507,0.67866,0.68373,0.01446
0.034330000000000006,0.26711,3.0000000000000004e-05,0.00023,0.00026,3.9999999999999996e-05,0.00018999999999999998,0.00023,0.00002,0.00001,0.00003,0.005050000000000001,0.6785300000000001,0.68358,0.01446
0.03433,0.26732999999999996,0.00004,0.00024000000000000003,0.00028,3.9999999999999996e-05,0.00017999999999999998,0.00022,0.00002,0.00001,0.00003,0.004999999999999999,0.67835,0.68335,0.01446
0.034510000000000006,0.26733,0.00004,0.00027,0.00031,0.00002,0.00015000000000000001,0.00017,0.00002,0.00001,0.00003,0.00499,0.6782,0.68319,0.01446
0.03445,0.26753,0.00005,0.00027,0.00032,0.00002,0.00015999999999999999,0.00018,0.00001,0.00001,0.00002,0.004950000000000001,0.6780800000000001,0.68303,0.01447
0.03412,268,0.00004,0.00031,0.00035,3.0000000000000004e-05,0.00014,0.00017,0.00001,0.00001,0.00002,0.00493,0.6779400000000001,0.68287,0.01447
0.03439,0.26803,0.00004,0.00028,0.00032,0.00001,0.00011,0.00012,0.00001,0.00001,0.00002,0.00489,0.67776,0.68265,0.01447
0.03467,0.26803,0.00005,0.00024000000000000003,0.00029,0.00001,0.00013,0.00014,0.00001,0.00001,0.00002,0.00486,0.67752,0.68238,0.01447
0.0346,0.26830000000000004,0.00005,0.00022,0.00027,0.0,0.00014,0.00014,0.00001,0.00001,0.00002,0.004829999999999999,0.67737,0.6822,0.01447
0.03488,0.26824,0.00005,0.00022,0.00027,0.00001,0.00015000000000000001,0.00016,0.00001,0.00001,0.00002,0.004749999999999999,0.67721,0.68196,0.01447
0.03486,0.26838999999999996,0.00005,0.00028,0.00033,0.00001,0.00011,0.00012,0.00001,0.00001,0.00002,0.004709999999999999,0.6771,0.68181,0.01447
0.035219999999999994,0.26820000000000005,0.00004,0.00029,0.00033,0.00001,0.00013,0.00014,0.00001,0.00001,0.00002,0.004699999999999999,0.67692,0.68162,0.01447
0.03462,0.26899999999999996,0.00004,0.00031,0.00035,0.00001,0.00013,0.00014,0.00001,0.00001,0.00002,0.00465,0.67675,0.6814,0.01447
0.03441,0.26936000000000004,0.00004,0.00026,0.0003,0.00001,0.00017,0.00018,0.00001,0.00001,0.00002,0.004619999999999999,0.6766400000000001,0.68126,0.01447
0.03425,0.26965,0.00005,0.00031000000000000005,0.00036,0.00001,0.00015999999999999999,0.00017,0.0,0.0,0,0.0045899999999999995,0.6765100000000001,0.6811,0.01447
0.03398,0.27013000000000004,0.00005,0.00029,0.00034,0.00002,0.00018999999999999998,0.00021,0.0,0.0,0,0.004569999999999999,0.6763000000000001,0.68087,0.01447
0.03438,0.26991,0.00005,0.00030000000000000003,0.00035,0.00002,0.00020999999999999998,0.00023,0.0,0.0,0,0.00452,0.67614,0.68066,0.01447
0.03438,0.27005,5.9999999999999995e-05,0.00032,0.00038,0.00002,0.00020999999999999998,0.00023,0.0,0.0,0,0.00452,0.6759700000000001,0.68049,0.01447
0.03449,0.27016,0.00005,0.00031999999999999997,0.00037,0.00002,0.00018999999999999998,0.00021,0.00001,0.0,0.00001,0.00449,0.6758,0.68029,0.01447
0.03403,0.27071,0.00005,0.00033,0.00038,0.00002,0.00022,0.00024,0.00001,0.0,0.00001,0.004450000000000001,0.6757099999999999,0.68016,0.01447
0.03418,0.27076,0.00004,0.00033,0.00037,3.0000000000000004e-05,0.0002,0.00023,0.00001,0.0,0.00001,0.00439,0.67559,0.67998,0.01447
0.03426,0.27094,0.00005,0.00034,0.00039,3.0000000000000004e-05,0.00017999999999999998,0.00021,0.00001,0.0,0.00001,0.00434,0.6753799999999999,0.67972,0.01447
0.034300000000000004,0.27107000000000003,0.00005,0.00031999999999999997,0.00037,0.00005,0.00017999999999999998,0.00023,0.00001,0.0,0.00001,0.00432,0.67523,0.67955,0.01447
0.03435,0.27121,0.00005,0.00029,0.00034,3.9999999999999996e-05,0.00021999999999999998,0.00026,0.00001,0.0,0.00001,0.00431,0.6750499999999999,0.67936,0.01447
0.03456,0.27125000000000005,7.999999999999999e-05,0.00024999999999999995,0.00033,3.9999999999999996e-05,0.00026,0.0003,0.00001,0.00001,0.00002,0.00429,0.6747799999999999,0.67907,0.01447
0.03463,0.27132,7.999999999999999e-05,0.00023,0.00031,3.9999999999999996e-05,0.00025,0.00029,0.00001,0.00002,0.00003,0.00425,0.6747,0.67895,0.01447
0.03442,0.27158,6.000000000000001e-05,0.00029,0.00035,6.000000000000001e-05,0.00023999999999999998,0.0003,0.00002,0.00002,0.00004,0.00424,0.6746000000000001,0.67884,0.01447
0.03438,0.27176,6.000000000000001e-05,0.00030000000000000003,0.00036,0.00007,0.00026,0.00033,0.00002,0.00002,0.00004,0.00417,0.67449,0.67866,0.01447
0.034100000000000005,0.27215,0.00007,0.00033,0.0004,6.000000000000001e-05,0.00030000000000000003,0.00036,0.00002,3.0000000000000004e-05,0.00005,0.00417,0.6743,0.67847,0.01447
0.03437,0.27199,0.00007,0.00039,0.00046,6.000000000000001e-05,0.00029,0.00035,0.00002,3.0000000000000004e-05,0.00005,0.00414,0.6741699999999999,0.67831,0.01447
0.03437,0.27214999999999995,7.999999999999999e-05,0.00037,0.00045,0.00005,0.00026,0.00031,0.00002,3.0000000000000004e-05,0.00005,0.00413,0.6740700000000001,0.6782,0.01447
0.03425,0.27246000000000004,0.00007,0.00033,0.0004,6.000000000000001e-05,0.00030000000000000003,0.00036,0.00002,3.0000000000000004e-05,0.00005,0.00412,0.67389,0.67801,0.01447
0.03422,0.27271,6.000000000000001e-05,0.00033,0.00039,0.00007,0.00026,0.00033,0.00001,0.00001,0.00002,0.0041,0.6737599999999999,0.67786,0.01447
0.03402,0.27313,0.00005,0.00031,0.00036,7.999999999999999e-05,0.00027,0.00035,0.00001,0.00001,0.00002,0.00408,0.6735699999999999,0.67765,0.01447
0.03374,0.27357,0.00005,0.00024999999999999995,0.0003,8.999999999999999e-05,0.00026,0.00035,0.00001,0.00001,0.00002,0.00407,0.6734799999999999,0.67755,0.01447
0.03388,0.27361,3.9999999999999996e-05,0.00027,0.00031,0.0001,0.0002,0.0003,0.00001,0.00001,0.00002,0.00402,0.6733899999999999,0.67741,0.01447
0.033999999999999996,0.27361,0.00005,0.00026,0.00031,0.0001,0.0002,0.0003,0.00001,0.00001,0.00002,0.00401,0.67328,0.67729,0.01447
0.033960000000000004,0.27386,6.000000000000001e-05,0.00024000000000000003,0.0003,0.0001,0.00023,0.00033,0.00001,0.00001,0.00002,0.00397,0.67309,0.67706,0.01447
0.03412,0.27384000000000003,7.999999999999999e-05,0.00029,0.00037,7.999999999999999e-05,0.00024000000000000003,0.00032,0.00001,0.00001,0.00002,0.00396,0.6729,0.67686,0.01447
0.03413000000000001,0.27408,0.00007,0.00027,0.00034,8.999999999999999e-05,0.00025,0.00034,0.00001,0.00001,0.00002,0.00392,0.6727000000000001,0.67662,0.01447
0.03449000000000001,0.27397,0.00005,0.00028,0.00033,0.0001,0.00020999999999999998,0.00031,0.00001,0.00001,0.00002,0.0038999999999999994,0.6725099999999999,0.67641,0.01447
0.034699999999999995,0.27395,6.000000000000001e-05,0.00026,0.00032,0.0001,0.0002,0.0003,0.00001,0.00001,0.00002,0.003889999999999999,0.67235,0.67624,0.01447
0.035059999999999994,0.27374,0.00007,0.00028,0.00035,7.999999999999999e-05,0.0002,0.00028,0.00001,0.00001,0.00002,0.00388,0.6721999999999999,0.67608,0.01447
0.03512,0.27384,0.00007,0.00025,0.00032,7.999999999999999e-05,0.00016,0.00024,0.00001,0.00002,0.00003,0.0038599999999999997,0.6721199999999999,0.67598,0.01447
0.03526,0.27395,0.00007,0.00028,0.00035,0.00007,0.00013,0.0002,0.0,0.00002,0.00002,0.00383,0.67192,0.67575,0.01447
0.03551,0.27388,0.00004,0.00023,0.00027,0.0001,0.00015999999999999999,0.00026,0.0,0.00002,0.00002,0.0038099999999999996,0.6717799999999999,0.67559,0.01447
0.03525,0.27436000000000005,0.00004,0.00022,0.00026,0.0001,0.00015000000000000001,0.00025,0.0,0.00002,0.00002,0.00377,0.6716199999999999,0.67539,0.01447
0.035140000000000005,0.27460999999999997,0.00005,0.00017999999999999998,0.00023,0.0001,0.00019,0.00029,0.0,0.00002,0.00002,0.00373,0.6715099999999999,0.67524,0.01447
0.03517,0.27476,0.00005,0.00017,0.00022,8.999999999999999e-05,0.00019,0.00028,0.0,0.00002,0.00002,0.00373,0.6713499999999999,0.67508,0.01447
0.03528,0.27477,0.00002,0.0002,0.00022,8.999999999999999e-05,0.00021000000000000004,0.0003,0.0,0.00002,0.00002,0.003749999999999999,0.67119,0.67494,0.01447
0.03528,0.27503,0.00001,0.00018999999999999998,0.0002,8.999999999999999e-05,0.0002,0.00029,0.0,0.00002,0.00002,0.0036799999999999992,0.67103,0.67471,0.01447
0.03511,0.27531000000000005,0.00001,0.00024999999999999995,0.00026,8.999999999999999e-05,0.00021999999999999998,0.00031,0.0,0.00001,0.00001,0.0036699999999999997,0.67086,0.67453,0.01447
0.03515,0.27552000000000004,0.00001,0.0002,0.00021,8.999999999999999e-05,0.00025,0.00034,0.0,0.00001,0.00001,0.00361,0.6706900000000001,0.6743,0.01447
0.03494,0.2759,0.00002,0.00017999999999999998,0.0002,8.999999999999999e-05,0.00025,0.00034,0.0,0.00001,0.00001,0.00358,0.6705599999999999,0.67414,0.01447
0.03523,0.27575000000000005,3.0000000000000004e-05,0.00016,0.00019,7.999999999999999e-05,0.00028,0.00036,0.0,0.00001,0.00001,0.0035699999999999994,0.67042,0.67399,0.01447
0.035089999999999996,0.27593,6.000000000000001e-05,0.00017999999999999998,0.00024,7.999999999999999e-05,0.00026,0.00034,0.0,0.00001,0.00001,0.0035599999999999994,0.6703600000000001,0.67392,0.01447
0.035100000000000006,0.27601,0.00004,0.00020999999999999998,0.00025,7.999999999999999e-05,0.0002,0.00028,0.0,0.00001,0.00001,0.00358,0.6703,0.67388,0.01447
0.035160000000000004,0.27612000000000003,3.0000000000000004e-05,0.00025,0.00028,0.00007,0.00017999999999999998,0.00025,0.0,0.00001,0.00001,0.0035899999999999994,0.67012,0.67371,0.01447
0.0354,0.27615,0.00002,0.00025,0.00027,0.00007,0.00017,0.00024,0.0,0.00002,0.00002,0.0035399999999999993,0.66991,0.67345,0.01447
0.0354,0.27630999999999994,2.9999999999999997e-05,0.00023,0.00026,0.00007,0.00017999999999999998,0.00025,0.0,0.00002,0.00002,0.0035299999999999997,0.6697599999999999,0.67329,0.01447
0.035320000000000004,0.27656000000000003,2.9999999999999997e-05,0.00022,0.00025,0.00007,0.00017,0.00024,0.0,3.0000000000000004e-05,0.00003,0.00347,0.6696600000000001,0.67313,0.01447
0.035320000000000004,0.2768,0.00002,0.00023,0.00025,6.000000000000001e-05,0.00016,0.00022,0.0,3.0000000000000004e-05,0.00003,0.00344,0.6694699999999999,0.67291,0.01447
0.03563000000000001,0.27677999999999997,2.9999999999999997e-05,0.00023,0.00026,6.000000000000001e-05,0.00016999999999999999,0.00023,0.0,3.0000000000000004e-05,0.00003,0.00343,0.66917,0.6726,0.01447
0.03605,0.27653000000000005,3.9999999999999996e-05,0.00020999999999999998,0.00025,0.00005,0.00023,0.00028,0.0,3.0000000000000004e-05,0.00003,0.00343,0.6689600000000001,0.67239,0.01447
0.036079999999999994,0.27653999999999995,5.9999999999999995e-05,0.00027,0.00033,3.0000000000000004e-05,0.00022,0.00025,0.00001,3.0000000000000004e-05,0.00004,0.00343,0.66886,0.67229,0.01447
0.03573,0.27695000000000003,5.9999999999999995e-05,0.00035999999999999997,0.00042,0.00002,0.00023,0.00025,0.00001,0.00002,0.00003,0.00344,0.6687100000000001,0.67215,0.01447
0.03551,0.27735,0.00005,0.00037,0.00042,3.0000000000000004e-05,0.00023,0.00026,0.00001,0.00002,0.00003,0.00341,0.66855,0.67196,0.01447
0.035660000000000004,0.27725,3.9999999999999996e-05,0.00037,0.00041,3.0000000000000004e-05,0.00025,0.00028,0.00001,0.00002,0.00003,0.00339,0.6685099999999999,0.6719,0.01447
0.03543,0.27758,6.000000000000001e-05,0.00038,0.00044,3.0000000000000004e-05,0.00025,0.00028,0.00001,0.00002,0.00003,0.0033799999999999998,0.66839,0.67177,0.01447
0.035089999999999996,0.27806999999999993,0.00005,0.00034999999999999994,0.0004,3.0000000000000004e-05,0.00026,0.00029,0.00001,0.00002,0.00003,0.0033799999999999998,0.66827,0.67165,0.01447
0.035109999999999995,0.27825,6.000000000000001e-05,0.00031999999999999997,0.00038,3.0000000000000004e-05,0.00028,0.00031,0.00001,0.00002,0.00003,0.00334,0.6681100000000001,0.67145,0.01447
0.03513,0.27842,0.00005,0.00030000000000000003,0.00035,0.00004,0.00029,0.00033,0.00001,0.00002,0.00003,0.0033299999999999996,0.66794,0.67127,0.01447
0.034699999999999995,0.27897,0.00004,0.00029,0.00033,0.00005,0.00030000000000000003,0.00035,0.00001,0.00002,0.00003,0.0033,0.6678500000000002,0.67115,0.01447
0.03476,0.27905,0.00004,0.00028,0.00032,0.00005,0.00031999999999999997,0.00037,0.00001,0.00002,0.00003,0.00329,0.66771,0.671,0.01447
0.034609999999999995,0.27947,0.00004,0.00026,0.0003,5.9999999999999995e-05,0.00031999999999999997,0.00038,0.00001,0.00002,0.00003,0.0032699999999999995,0.66747,0.67074,0.01447
0.034170000000000006,0.28004,3.0000000000000004e-05,0.00017999999999999998,0.00021,6.000000000000001e-05,0.00038,0.00044,0.00001,0.00002,0.00003,0.0032499999999999994,0.6673900000000001,0.67064,0.01447
0.03432,0.2801300000000001,0.00002,0.00016999999999999999,0.00019,6.000000000000001e-05,0.00039,0.00045,0.00001,0.00001,0.00002,0.00324,0.6671799999999999,0.67042,0.01447
0.034589999999999996,0.28006000000000003,0.00001,0.00015000000000000001,0.00016,0.00005,0.00037999999999999997,0.00043,0.00001,0.00001,0.00002,0.0032299999999999994,0.66704,0.67027,0.01447
0.03448,0.28029,0.00001,0.00013,0.00014,0.00005,0.00033999999999999997,0.00039,0.00001,0.00002,0.00003,0.0031999999999999993,667,667.0032,0.01447
0.03415,0.28070999999999996,0.00002,0.00014,0.00016,3.0000000000000004e-05,0.00031000000000000005,0.00034,0.00001,3.0000000000000004e-05,0.00004,0.0032099999999999997,0.6669200000000002,0.67013,0.01447
0.03399,0.28108,0.00002,0.00012000000000000002,0.00014,3.0000000000000004e-05,0.00028,0.00031,0.00001,0.00002,0.00003,0.0032,0.6667799999999999,0.66998,0.01447
0.034030000000000005,0.28128000000000003,0.00002,0.00011,0.00013,3.0000000000000004e-05,0.00023,0.00026,0.00001,0.00001,0.00002,0.0031899999999999997,0.6666100000000001,0.6698,0.014479999999999998
0.03401,0.28148,3.0000000000000004e-05,0.00007,0.0001,3.0000000000000004e-05,0.00024000000000000003,0.00027,0.00001,0.00001,0.00002,0.0031799999999999997,0.66646,0.66964,0.014479999999999998
0.03419,0.28147,3.0000000000000004e-05,0.00007,0.0001,3.0000000000000004e-05,0.00020999999999999998,0.00024,0.00001,0.00001,0.00002,0.0031399999999999996,0.66636,0.6695,0.014479999999999998
0.03426,0.28158000000000005,0.00002,8.999999999999999e-05,0.00011,2.9999999999999997e-05,0.0002,0.00023,0.00001,0.00001,0.00002,0.00311,0.66621,0.66932,0.014479999999999998
0.03427,0.28181,0.00001,7.999999999999999e-05,0.00009,3.9999999999999996e-05,0.00017999999999999998,0.00022,0.00001,0.00001,0.00002,0.0030700000000000002,0.66604,0.66911,0.014479999999999998
0.03430999999999999,0.28196000000000004,0.0,0.00008,0.00008,0.00005,0.00015000000000000001,0.0002,0.00001,0.00001,0.00002,0.0030399999999999997,0.66591,0.66895,0.014479999999999998
0.03425,0.28222,0.0,0.0001,0.0001,3.9999999999999996e-05,0.00013,0.00017,0.0,0.00001,0.00001,0.0030299999999999997,0.66574,0.66877,0.014479999999999998
0.034319999999999996,0.28229000000000004,3.0000000000000004e-05,0.0001,0.00013,3.9999999999999996e-05,0.00014,0.00018,0.0,0.00001,0.00001,0.00299,0.6656000000000001,0.66859,0.014479999999999998
